OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
1385,325,111,2021-05-31,6,1300.32
1386,124,145,2019-03-15,9,1489.59
1387,193,197,2023-03-12,9,989.37
1388,382,66,2023-05-24,6,10014.12
1389,232,115,2018-01-01,7,13293.28
1390,372,9,2021-05-05,5,7749.5
1391,9,133,2022-12-29,3,812.94
1392,155,2,2019-03-31,5,5033.9
1393,110,81,2022-04-30,1,1935.42
1394,421,177,2023-02-26,5,7056.7
1395,284,131,2021-03-14,9,10673.37
1396,475,147,2018-07-13,3,450.15
1397,20,118,2018-11-16,6,720.9
1398,71,68,2022-12-27,6,7331.94
1399,299,64,2019-06-09,4,2253.88
1400,416,77,2021-03-14,2,835.14
1401,205,146,2022-02-12,4,2631.12
1402,40,186,2022-06-12,6,9348.78
1403,248,45,2022-08-19,8,8573.68
1404,461,177,2022-08-06,10,14113.4
1405,465,25,2021-08-08,10,17420.1
1406,154,10,2020-02-21,10,6929.5
1407,41,200,2023-03-03,1,1891.74
1408,395,86,2022-12-07,6,10338.48
1409,419,112,2023-03-21,7,7686.28
1410,445,31,2022-03-12,4,5226.72
1411,335,155,2021-07-22,1,809.49
1412,399,162,2018-04-21,7,11391.1
1413,157,135,2019-10-16,1,962.97
1414,277,145,2019-11-01,3,496.53
1415,258,179,2018-11-10,4,128.36
1416,26,173,2023-06-12,7,8097.04
1417,229,193,2021-03-24,10,15147.9
1418,259,24,2020-06-03,4,1079.88
1419,149,101,2018-09-28,3,5330.31
1420,173,22,2021-03-16,8,6275.52
1421,382,13,2020-03-28,9,15598.98
1422,135,22,2020-10-24,7,5491.08
1423,223,199,2022-04-10,3,105.66
1424,70,124,2019-02-10,9,14233.59
1425,250,102,2019-02-06,10,7895.2
1426,288,158,2019-05-20,9,17172.99
1427,125,19,2022-05-10,5,8574.55
1428,221,83,2018-07-03,10,16123.8
1429,58,172,2020-05-17,7,1732.29
1430,188,90,2019-10-19,4,3681.92
1431,177,153,2022-04-26,1,871.54
1432,157,44,2021-06-16,6,5236.56
1433,421,114,2018-10-26,10,3958.2
1434,226,12,2019-02-13,4,5830.32
1435,351,96,2022-04-01,3,5461.77
1436,373,22,2022-02-23,2,1568.88
1437,28,63,2023-03-13,10,634.4
1438,76,74,2019-12-05,1,1470.07
1439,356,29,2020-07-10,5,840.8
1440,242,6,2019-03-05,6,5546.64
1441,379,138,2019-02-22,4,7567.68
1442,280,134,2021-01-28,5,5308.25
1443,248,160,2021-11-24,3,613.8
1444,358,172,2020-02-11,1,247.47
1445,299,170,2018-03-31,9,4176.0
1446,131,44,2019-08-05,1,872.76
1447,103,179,2019-07-10,10,320.9
1448,28,120,2018-05-17,1,1578.22
1449,199,170,2021-09-19,5,2320.0
1450,437,169,2022-11-06,6,1958.22
1451,56,5,2022-11-12,5,9804.4
1452,453,167,2019-04-19,7,13562.01
1453,195,131,2023-01-26,2,2371.86
1454,162,125,2020-12-24,10,5690.0
1455,46,48,2020-10-22,4,4988.12
1456,495,118,2023-03-13,9,1081.35
1457,365,6,2019-05-22,1,924.44
1458,473,136,2019-11-15,5,5181.05
1459,251,101,2018-02-07,3,5330.31
1460,178,176,2019-12-29,6,463.98
1461,321,78,2020-10-23,4,4284.36
1462,142,16,2022-12-05,5,4607.9
1463,199,8,2023-04-28,9,15576.93
1464,144,58,2019-12-01,3,5081.1
1465,460,101,2018-06-29,3,5330.31
1466,374,98,2023-05-22,9,2670.84
1467,348,157,2020-05-04,4,5347.64
1468,124,147,2020-05-23,3,450.15
1469,497,80,2019-11-06,10,18298.2
1470,230,139,2019-02-28,3,4379.82
1471,335,36,2021-01-13,10,12697.0
1472,351,52,2019-09-25,3,5399.52
1473,353,181,2023-02-06,9,1420.02
1474,70,111,2021-09-05,3,650.16
1475,478,145,2019-10-13,3,496.53
1476,35,143,2023-04-27,9,12406.23
1477,369,31,2019-10-13,3,3920.04
1478,430,38,2022-04-17,1,879.26
1479,164,106,2019-09-14,7,11694.97
1480,227,191,2018-11-08,5,4908.05
1481,399,49,2018-09-27,2,2010.76
1482,95,7,2021-06-17,10,7795.0
1483,137,156,2021-06-08,10,6388.5
1484,119,153,2019-04-18,4,3486.16
1485,352,7,2018-06-12,6,4677.0
1486,353,200,2018-10-02,8,15133.92
1487,258,155,2021-12-29,8,6475.92
1488,333,96,2022-10-12,3,5461.77
1489,199,126,2018-10-09,8,15802.4
1490,84,50,2018-03-08,4,1918.92
1491,210,196,2023-03-11,1,1063.33
1492,139,106,2022-03-01,4,6682.84
1493,344,52,2018-05-16,4,7199.36
1494,91,113,2020-09-30,10,1398.9
1495,353,84,2022-12-23,8,15412.24
1496,127,110,2022-05-09,7,13314.7
1497,22,156,2022-01-14,7,4471.95
1498,161,101,2023-04-08,10,17767.7
1499,381,147,2021-01-03,10,1500.5
1500,269,165,2020-12-02,1,720.12
1501,56,116,2022-08-21,8,1612.08
1502,450,11,2020-11-28,4,6578.76
1503,276,102,2021-02-16,1,789.52
1504,199,133,2019-01-24,1,270.98
1505,150,113,2022-12-17,7,979.23
1506,156,199,2020-08-02,5,176.1
1507,86,109,2021-06-09,5,2250.95
1508,471,14,2023-01-25,9,9777.51
1509,73,119,2018-07-05,8,4018.16
1510,370,129,2019-01-04,2,561.94
1511,399,150,2018-10-05,9,8265.24
1512,202,106,2020-07-12,6,10024.26
1513,13,46,2021-04-23,8,2852.56
1514,460,183,2022-12-13,4,3059.44
1515,233,24,2019-10-26,5,1349.85
1516,355,167,2022-01-11,3,5812.29
1517,376,32,2018-08-22,2,3415.28
1518,362,116,2018-06-24,6,1209.06
1519,269,182,2022-01-28,7,1411.76
1520,406,131,2023-04-30,10,11859.3
1521,82,97,2020-02-19,9,11749.41
1522,23,197,2023-02-12,3,329.79
1523,172,145,2018-11-29,3,496.53
1524,445,38,2022-04-25,3,2637.78
1525,365,14,2019-09-23,7,7604.73
1526,159,187,2019-08-15,8,14152.16
1527,321,47,2023-01-15,2,2453.58
1528,68,52,2021-06-29,1,1799.84
1529,392,65,2020-07-28,1,1823.02
1530,255,128,2022-07-12,9,11960.01
1531,3,156,2019-05-03,8,5110.8
1532,112,151,2020-07-18,8,1730.96
1533,210,114,2021-05-16,2,791.64
1534,308,2,2022-12-12,4,4027.12
1535,281,72,2021-07-11,10,6316.9
1536,286,54,2019-01-14,1,166.25
1537,76,15,2018-03-17,6,4069.38
1538,75,9,2022-09-13,10,15499.0
1539,309,77,2023-02-28,6,2505.42
1540,45,13,2020-05-03,2,3466.44
1541,92,42,2021-06-05,5,3311.3
1542,339,178,2021-03-18,10,18446.4
1543,404,144,2023-06-02,3,4291.65
1544,234,192,2020-01-08,10,8400.8
1545,477,10,2022-04-23,2,1385.9
1546,154,83,2023-01-13,6,9674.28
1547,195,18,2022-09-24,7,8065.12
1548,282,17,2020-08-22,5,8709.05
1549,69,32,2019-11-06,5,8538.2
1550,270,106,2019-03-06,9,15036.39
1551,357,54,2018-04-30,10,1662.5
1552,56,147,2018-06-29,9,1350.45
1553,248,186,2023-03-28,10,15581.3
1554,404,181,2020-05-24,5,788.9
1555,312,82,2020-12-12,5,7490.95
1556,295,160,2023-03-14,6,1227.6
1557,67,158,2020-10-13,10,19081.1
1558,267,187,2020-10-05,8,14152.16
1559,414,47,2019-04-22,10,12267.9
1560,363,75,2018-01-04,4,7284.24
1561,61,7,2021-07-04,8,6236.0
1562,408,31,2022-06-26,4,5226.72
1563,316,107,2018-04-04,7,13155.31
1564,171,90,2022-07-09,9,8284.32
1565,327,55,2021-08-04,1,1975.55
1566,104,177,2019-06-06,5,7056.7
1567,405,18,2019-09-07,5,5760.8
1568,260,141,2022-04-20,6,842.58
1569,4,30,2019-12-01,6,4142.1
1570,203,186,2021-06-15,10,15581.3
1571,492,8,2019-02-02,3,5192.31
1572,170,87,2023-02-20,8,15481.52
1573,243,10,2020-09-13,3,2078.85
1574,80,161,2023-01-01,8,11954.32
1575,443,138,2020-08-05,6,11351.52
1576,402,106,2022-09-07,1,1670.71
1577,267,77,2022-01-24,10,4175.7
1578,348,81,2021-01-02,9,17418.78
1579,10,54,2021-11-04,10,1662.5
1580,170,91,2023-06-09,2,2354.86
1581,77,72,2019-11-26,1,631.69
1582,193,161,2022-09-22,9,13448.61
1583,85,147,2020-03-08,10,1500.5
1584,96,153,2022-11-06,2,1743.08
1585,401,193,2021-12-15,5,7573.95
1586,440,81,2019-07-11,1,1935.42
1587,212,23,2022-12-02,8,8006.0
1588,122,96,2022-08-26,8,14564.72
1589,487,78,2020-12-11,4,4284.36
1590,155,45,2020-02-06,2,2143.42
1591,402,10,2023-02-14,4,2771.8
1592,48,114,2018-02-21,9,3562.38
1593,410,124,2018-11-12,9,14233.59
1594,98,88,2022-02-09,8,1590.4
1595,448,135,2022-05-08,5,4814.85
1596,168,37,2022-08-11,2,3989.8
1597,481,133,2019-02-25,3,812.94
1598,371,10,2020-03-04,8,5543.6
1599,366,134,2018-01-09,2,2123.3
1600,160,12,2022-11-21,10,14575.8
1601,45,86,2022-12-27,8,13784.64
1602,24,27,2022-04-19,9,453.51
1603,338,191,2018-02-16,5,4908.05
1604,296,195,2021-08-01,5,2904.15
1605,457,54,2019-02-15,6,997.5
1606,99,74,2020-12-26,5,7350.35
1607,164,198,2021-10-06,8,15753.6
1608,61,70,2018-11-19,3,3748.08
1609,141,30,2023-05-17,1,690.35
1610,319,144,2018-07-29,9,12874.95
1611,106,139,2021-01-30,6,8759.64
1612,164,70,2023-04-16,3,3748.08
1613,361,73,2019-05-17,10,860.6
1614,88,19,2021-06-09,5,8574.55
1615,457,87,2020-06-27,9,17416.71
1616,26,34,2020-08-22,1,1747.32
1617,463,173,2018-08-05,1,1156.72
1618,197,14,2020-05-23,2,2172.78
1619,201,46,2022-12-31,10,3565.7
1620,304,162,2021-06-16,8,13018.4
1621,183,80,2022-08-02,6,10978.92
1622,102,183,2018-06-10,9,6883.74
1623,499,194,2021-03-08,8,5627.52
1624,68,24,2018-07-19,8,2159.76
1625,234,80,2020-08-21,8,14638.56
1626,119,58,2022-10-30,3,5081.1
1627,459,158,2023-02-13,5,9540.55
1628,187,101,2021-12-03,3,5330.31
1629,470,171,2022-06-04,6,4279.38
1630,441,84,2020-09-25,8,15412.24
1631,16,17,2018-08-20,8,13934.48
1632,180,123,2022-09-29,8,5364.4
1633,88,73,2021-05-22,6,516.36
1634,295,33,2018-07-30,9,17182.8
1635,208,183,2019-10-30,2,1529.72
1636,285,167,2022-06-11,2,3874.86
1637,155,137,2020-03-31,8,7319.76
1638,303,106,2021-06-25,4,6682.84
1639,125,141,2023-06-18,3,421.29
1640,247,99,2019-11-29,2,1245.28
1641,107,178,2020-06-01,10,18446.4
1642,402,112,2022-06-01,10,10980.4
1643,176,140,2018-12-21,4,3707.68
1644,340,172,2022-02-23,2,494.94
1645,477,183,2022-09-10,10,7648.6
1646,250,30,2021-05-05,10,6903.5
1647,238,84,2018-07-19,9,17338.77
1648,421,114,2019-09-23,3,1187.46
1649,490,104,2021-05-10,2,2365.86
1650,56,176,2022-04-29,10,773.3
1651,420,98,2020-10-09,6,1780.56
1652,331,170,2018-07-05,1,464.0
1653,112,36,2023-01-24,10,12697.0
1654,387,163,2022-03-31,1,1181.2
1655,76,170,2020-07-16,3,1392.0
1656,273,75,2021-06-14,7,12747.42
1657,296,115,2019-02-26,4,7596.16
1658,349,82,2021-03-13,5,7490.95
1659,407,174,2023-02-25,5,8467.05
1660,483,112,2018-07-02,6,6588.24
1661,299,3,2020-11-11,10,10275.7
1662,207,33,2018-05-08,5,9546.0
1663,190,141,2018-01-02,1,140.43
1664,361,144,2018-08-13,6,8583.3
1665,441,73,2019-04-27,1,86.06
1666,222,180,2020-03-18,10,11413.2
1667,321,82,2020-04-11,7,10487.33
1668,196,112,2019-03-09,9,9882.36
1669,340,45,2018-10-12,8,8573.68
1670,97,143,2022-09-24,7,9649.29
1671,474,93,2018-11-12,7,6674.64
1672,148,172,2018-10-03,3,742.41
1673,6,19,2018-10-22,1,1714.91
1674,370,125,2023-06-20,7,3983.0
1675,70,22,2021-08-08,3,2353.32
1676,413,107,2023-01-05,8,15034.64
1677,404,179,2023-03-21,10,320.9
1678,218,160,2020-07-19,3,613.8
1679,261,109,2022-08-07,9,4051.71
1680,231,99,2019-04-08,6,3735.84
1681,96,109,2018-01-16,10,4501.9
1682,296,128,2021-12-29,4,5315.56
1683,257,69,2023-03-13,7,3175.41
1684,280,148,2018-03-10,6,7536.9
1685,20,146,2021-12-14,8,5262.24
1686,189,29,2020-09-13,10,1681.6
1687,493,177,2018-10-18,2,2822.68
1688,374,188,2022-10-26,9,2985.03
1689,385,200,2020-08-10,5,9458.7
1690,265,21,2022-12-28,9,12747.15
1691,313,23,2020-08-25,4,4003.0
1692,323,190,2021-11-01,2,1794.72
1693,325,139,2019-10-02,10,14599.4
1694,314,14,2020-12-31,6,6518.34
1695,399,3,2020-07-18,8,8220.56
1696,263,121,2022-02-11,10,1558.5
1697,170,108,2023-05-22,6,508.68
1698,409,76,2018-12-10,5,7500.05
1699,19,178,2022-03-15,10,18446.4
1700,156,187,2019-06-18,10,17690.2
1701,32,162,2021-03-30,8,13018.4
1702,87,147,2021-09-06,1,150.05
1703,150,189,2018-02-25,10,13544.6
1704,147,125,2018-09-17,2,1138.0
1705,259,20,2019-06-01,5,532.1
1706,68,158,2019-07-18,5,9540.55
1707,440,66,2022-02-27,1,1669.02
1708,58,155,2023-02-07,3,2428.47
1709,303,190,2021-09-11,3,2692.08
1710,229,95,2019-06-20,3,3907.05
1711,401,180,2020-09-20,4,4565.28
1712,93,136,2019-12-04,1,1036.21
1713,44,38,2023-03-28,10,8792.6
1714,421,40,2022-03-22,8,7187.84
1715,212,198,2019-05-03,7,13784.4
1716,339,113,2019-03-08,3,419.67
1717,296,188,2018-04-22,6,1990.02
1718,329,68,2018-04-18,2,2443.98
1719,86,119,2020-09-02,7,3515.89
1720,155,122,2019-04-24,9,10629.36
1721,195,175,2020-08-29,7,8580.67
1722,135,38,2022-11-18,9,7913.34
1723,223,4,2023-03-14,5,4213.35
1724,409,115,2021-10-21,7,13293.28
1725,162,136,2018-07-19,1,1036.21
1726,470,137,2023-05-13,6,5489.82
1727,433,111,2023-02-24,10,2167.2
1728,334,70,2019-07-08,6,7496.16
1729,137,26,2021-09-02,5,1087.15
1730,300,101,2022-05-03,8,14214.16
1731,346,192,2022-02-12,4,3360.32
1732,345,151,2020-11-30,4,865.48
1733,173,174,2019-10-04,3,5080.23
1734,281,3,2022-08-31,1,1027.57
1735,35,4,2018-07-20,7,5898.69
1736,269,27,2019-12-21,8,403.12
1737,113,186,2019-05-31,5,7790.65
1738,99,9,2021-06-22,1,1549.9
1739,48,15,2021-09-06,10,6782.3
1740,458,56,2021-07-30,10,12851.0
1741,63,182,2018-06-26,2,403.36
1742,439,155,2020-02-09,3,2428.47
1743,337,196,2022-07-03,10,10633.3
1744,496,48,2021-11-25,2,2494.06
1745,95,65,2020-08-14,5,9115.1
1746,339,20,2023-03-05,8,851.36
1747,142,197,2021-11-18,7,769.51
1748,463,171,2019-06-12,6,4279.38
1749,83,200,2019-07-22,2,3783.48
1750,398,16,2020-03-06,7,6451.06
1751,171,16,2023-05-12,5,4607.9
1752,417,68,2020-06-21,3,3665.97
1753,36,126,2021-06-03,4,7901.2
1754,202,46,2018-08-11,8,2852.56
1755,74,139,2019-03-24,7,10219.58
1756,315,165,2023-02-13,2,1440.24
1757,227,184,2018-07-31,5,3474.85
1758,18,19,2021-03-16,2,3429.82
1759,373,65,2018-02-08,8,14584.16
1760,460,128,2021-08-30,3,3986.67
1761,328,1,2021-09-23,1,1302.47
1762,200,69,2021-12-04,3,1360.89
1763,169,101,2018-01-08,10,17767.7
1764,264,182,2020-09-06,8,1613.44
1765,224,104,2021-01-11,2,2365.86
1766,116,1,2023-05-09,7,9117.29
1767,353,200,2018-09-06,8,15133.92
1768,291,138,2019-11-14,6,11351.52
1769,350,78,2018-04-24,7,7497.63
1770,324,166,2020-01-19,2,3477.64
1771,274,88,2022-09-19,2,397.6
1772,236,195,2021-08-19,5,2904.15
1773,104,46,2018-03-22,9,3209.13
1774,496,99,2019-09-05,4,2490.56
1775,357,100,2021-07-15,2,499.84
1776,353,92,2018-06-23,8,1876.24
1777,454,162,2022-02-14,8,13018.4
1778,98,36,2019-01-31,1,1269.7
1779,13,185,2019-05-04,10,6370.4
1780,251,100,2022-06-12,2,499.84
1781,277,165,2020-10-20,5,3600.6
1782,274,116,2018-03-17,1,201.51
1783,174,15,2022-06-02,6,4069.38
1784,370,11,2018-08-31,7,11512.83
1785,109,168,2020-07-27,9,6446.34
1786,482,174,2018-11-02,9,15240.69
1787,380,149,2023-03-10,4,3096.76
1788,37,10,2020-09-28,3,2078.85
1789,335,5,2023-02-01,8,15687.04
1790,471,159,2019-05-13,1,152.92
1791,360,167,2018-01-30,3,5812.29
1792,89,162,2023-01-27,1,1627.3
1793,158,25,2021-06-05,8,13936.08
1794,88,152,2022-08-02,2,3417.06
1795,419,28,2020-10-15,2,1663.52
1796,305,158,2018-05-10,4,7632.44
1797,412,52,2019-11-22,7,12598.88
1798,416,189,2019-10-27,7,9481.22
1799,62,176,2021-01-22,10,773.3
1800,71,83,2022-04-15,4,6449.52
1801,24,152,2019-11-19,3,5125.59
1802,33,31,2018-10-17,5,6533.4
1803,388,107,2021-11-27,3,5637.99
1804,190,142,2020-06-17,3,5092.95
1805,125,149,2018-10-01,1,774.19
1806,52,162,2020-02-10,10,16273.0
1807,399,41,2022-12-07,1,1808.78
1808,250,21,2018-01-15,1,1416.35
1809,92,23,2022-12-22,10,10007.5
1810,146,107,2021-11-18,8,15034.64
1811,65,53,2021-08-03,3,5413.17
1812,139,134,2020-04-23,8,8493.2
1813,123,45,2021-11-17,10,10717.1
1814,20,153,2022-01-08,3,2614.62
1815,256,157,2021-07-08,2,2673.82
1816,424,78,2020-05-07,6,6426.54
1817,3,143,2019-01-29,4,5513.88
1818,61,136,2021-06-21,2,2072.42
1819,186,195,2020-11-05,9,5227.47
1820,113,119,2019-07-21,4,2009.08
1821,28,50,2022-06-20,2,959.46
1822,77,176,2020-10-15,8,618.64
1823,91,41,2018-04-21,1,1808.78
1824,331,94,2019-03-06,5,9161.05
1825,223,65,2021-06-17,6,10938.12
1826,413,195,2018-03-30,8,4646.64
1827,54,190,2023-03-10,1,897.36
1828,276,46,2022-05-28,3,1069.71
1829,15,125,2018-08-26,9,5121.0
1830,37,61,2021-04-28,8,9219.28
1831,297,84,2019-02-12,7,13485.71
1832,383,174,2019-04-17,6,10160.46
1833,399,29,2019-04-12,6,1008.96
1834,51,61,2022-11-17,7,8066.87
1835,103,97,2018-05-31,4,5221.96
1836,242,150,2018-04-22,8,7346.88
1837,456,112,2019-03-19,3,3294.12
1838,476,157,2018-12-31,8,10695.28
1839,199,96,2020-07-26,3,5461.77
1840,369,50,2023-06-21,6,2878.38
1841,139,52,2018-09-18,6,10799.04
1842,17,178,2018-05-03,10,18446.4
1843,144,35,2022-10-11,2,2485.14
1844,239,118,2018-12-17,7,841.05
1845,390,88,2022-12-21,4,795.2
1846,152,155,2022-06-05,3,2428.47
1847,407,164,2023-01-29,10,13466.3
1848,88,148,2022-10-18,9,11305.35
1849,118,23,2022-10-22,7,7005.25
1850,268,126,2021-04-26,4,7901.2
1851,243,119,2018-01-30,5,2511.35
1852,374,110,2019-05-23,4,7608.4
1853,168,112,2019-04-01,10,10980.4
1854,457,152,2023-02-15,3,5125.59
1855,294,2,2018-04-01,7,7047.46
1856,21,121,2018-03-10,9,1402.65
1857,218,136,2020-09-08,7,7253.47
1858,415,179,2020-07-15,2,64.18
1859,254,62,2021-02-17,2,3971.06
1860,386,4,2023-04-30,7,5898.69
1861,112,34,2019-08-29,6,10483.92
1862,123,166,2018-02-02,2,3477.64
1863,246,172,2018-11-28,5,1237.35
1864,361,118,2022-03-11,10,1201.5
1865,299,7,2020-08-07,8,6236.0
1866,396,36,2019-01-14,7,8887.9
1867,405,95,2021-12-12,8,10418.8
1868,325,1,2020-02-28,2,2604.94
1869,458,177,2020-12-23,6,8468.04
1870,17,76,2022-03-22,7,10500.07
1871,139,179,2021-01-15,10,320.9
1872,295,54,2021-06-24,2,332.5
1873,451,86,2020-11-20,1,1723.08
1874,485,173,2022-12-24,6,6940.32
1875,27,29,2020-01-19,7,1177.12
1876,239,159,2020-01-19,1,152.92
1877,188,45,2021-12-14,9,9645.39
1878,35,144,2018-10-11,4,5722.2
1879,172,62,2018-08-21,9,17869.77
1880,333,123,2022-11-20,10,6705.5
1881,492,180,2022-03-23,4,4565.28
1882,382,195,2019-10-19,4,2323.32
1883,181,69,2021-10-25,9,4082.67
1884,217,71,2018-05-10,1,1263.93
1885,191,89,2020-09-22,8,380.48
1886,257,135,2020-08-20,2,1925.94
1887,364,137,2023-01-17,9,8234.73
1888,150,116,2020-01-24,10,2015.1
1889,410,173,2019-01-21,2,2313.44
1890,457,118,2018-06-14,2,240.3
1891,201,46,2023-05-17,5,1782.85
1892,490,20,2018-12-04,2,212.84
1893,142,29,2020-10-13,3,504.48
1894,78,53,2023-05-04,9,16239.51
1895,322,6,2020-05-03,5,4622.2
1896,497,175,2023-03-24,9,11032.29
1897,68,122,2020-05-10,6,7086.24
1898,228,189,2019-08-21,1,1354.46
1899,97,17,2022-11-21,1,1741.81
1900,411,60,2021-08-13,9,2080.53
1901,172,106,2019-12-04,10,16707.1
1902,336,166,2020-09-22,6,10432.92
1903,304,171,2022-09-21,9,6419.07
1904,281,114,2019-09-15,8,3166.56
1905,291,34,2018-12-18,5,8736.6
1906,405,67,2020-09-18,4,6223.88
1907,191,74,2018-10-31,1,1470.07
1908,181,73,2023-05-13,8,688.48
1909,86,159,2021-12-28,3,458.76
1910,275,74,2023-06-17,3,4410.21
1911,90,182,2018-11-27,3,605.04
1912,122,30,2019-10-11,1,690.35
1913,295,33,2019-06-18,8,15273.6
1914,190,48,2021-02-25,4,4988.12
1915,363,9,2019-12-06,6,9299.4
1916,76,96,2021-01-10,8,14564.72
1917,500,42,2019-09-10,9,5960.34
1918,63,7,2023-03-22,7,5456.5
1919,256,197,2023-04-26,3,329.79
1920,235,82,2018-01-09,3,4494.57
1921,497,190,2023-06-22,9,8076.24
1922,260,85,2020-08-28,5,7566.1
1923,459,75,2021-09-27,10,18210.6
1924,76,145,2019-11-25,8,1324.08
1925,353,29,2023-01-18,8,1345.28
1926,21,36,2018-08-28,9,11427.3
1927,158,7,2021-06-18,7,5456.5
1928,431,57,2020-01-02,8,11094.56
1929,48,84,2021-05-30,1,1926.53
1930,329,50,2020-12-14,10,4797.3
1931,114,197,2019-02-05,5,549.65
1932,12,22,2022-10-06,9,7059.96
1933,229,174,2023-06-22,2,3386.82
1934,263,101,2020-10-01,4,7107.08
1935,163,155,2020-11-13,10,8094.9
1936,484,15,2020-03-25,6,4069.38
1937,76,184,2020-01-28,7,4864.79
1938,198,96,2019-08-06,1,1820.59
1939,177,90,2020-07-01,5,4602.4
1940,448,144,2019-03-18,2,2861.1
1941,373,114,2022-07-04,7,2770.74
1942,227,74,2022-07-09,3,4410.21
1943,373,109,2018-10-13,7,3151.33
1944,428,151,2018-06-26,10,2163.7
1945,74,54,2020-08-30,5,831.25
1946,445,135,2018-05-16,6,5777.82
1947,478,152,2018-07-01,7,11959.71
1948,4,105,2020-04-28,5,8865.6
1949,90,143,2021-12-25,8,11027.76
1950,291,194,2019-02-13,3,2110.32
1951,96,98,2021-02-08,5,1483.8
1952,252,11,2022-09-06,5,8223.45
1953,300,78,2021-02-19,8,8568.72
1954,379,119,2018-02-24,4,2009.08
1955,406,1,2019-06-22,3,3907.41
1956,154,164,2018-09-12,8,10773.04
1957,335,171,2020-05-04,5,3566.15
1958,92,126,2018-02-28,4,7901.2
1959,62,196,2020-10-06,5,5316.65
1960,497,18,2022-03-07,10,11521.6
1961,186,149,2021-03-04,8,6193.52
1962,224,67,2023-06-19,8,12447.76
1963,356,31,2020-11-15,6,7840.08
1964,376,148,2022-09-28,1,1256.15
1965,133,42,2018-04-30,10,6622.6
1966,75,82,2022-12-04,8,11985.52
1967,355,35,2018-12-01,6,7455.42
1968,28,70,2020-05-09,6,7496.16
1969,326,92,2019-08-17,1,234.53
1970,150,136,2020-11-18,2,2072.42
1971,100,197,2022-04-16,3,329.79
1972,49,154,2021-01-18,3,2518.05
1973,166,81,2019-07-10,5,9677.1
1974,351,179,2018-07-16,6,192.54
1975,274,149,2022-08-14,6,4645.14
1976,74,4,2020-11-27,3,2528.01
1977,145,96,2020-04-23,8,14564.72
1978,175,42,2019-03-23,2,1324.52
1979,80,129,2022-08-31,4,1123.88
1980,97,144,2021-11-13,10,14305.5
1981,426,135,2021-12-30,9,8666.73
1982,283,180,2020-05-04,2,2282.64
1983,236,20,2022-08-04,2,212.84
1984,68,5,2019-12-15,8,15687.04
1985,160,177,2018-10-12,6,8468.04
1986,419,114,2020-12-07,10,3958.2
1987,391,88,2021-12-24,3,596.4
1988,156,8,2019-04-01,2,3461.54
1989,66,178,2021-11-10,3,5533.92
1990,117,79,2019-03-06,3,4993.02
1991,67,21,2021-11-15,7,9914.45
1992,391,29,2018-02-08,2,336.32
1993,397,124,2018-03-29,7,11070.57
1994,101,28,2022-06-13,1,831.76
1995,338,132,2018-05-02,10,3650.1
1996,241,31,2018-03-30,5,6533.4
1997,34,78,2022-03-26,1,1071.09
1998,50,32,2019-02-25,10,17076.4
1999,301,52,2021-10-05,3,5399.52
2000,180,8,2018-10-26,2,3461.54
2001,434,192,2023-04-28,5,4200.4
2002,297,90,2018-11-25,6,5522.88
2003,438,129,2019-05-11,10,2809.7
2004,259,146,2018-07-22,2,1315.56
2005,420,149,2020-12-19,1,774.19
2006,112,184,2023-05-29,4,2779.88
2007,145,44,2018-01-09,9,7854.84
2008,499,186,2023-03-08,2,3116.26
2009,110,130,2020-01-21,8,12673.36
2010,358,151,2020-06-19,3,649.11
2011,345,28,2022-09-06,3,2495.28
2012,182,98,2019-03-15,7,2077.32
2013,264,59,2018-08-20,7,13991.32
2014,390,81,2020-08-12,2,3870.84
2015,57,134,2020-10-12,3,3184.95
2016,391,93,2021-02-15,5,4767.6
2017,370,11,2019-11-03,2,3289.38
2018,253,30,2019-08-04,7,4832.45
2019,234,154,2021-11-08,5,4196.75
2020,500,114,2021-02-08,4,1583.28
2021,209,75,2019-01-22,7,12747.42
2022,439,18,2023-04-08,8,9217.28
2023,348,95,2018-01-27,3,3907.05
2024,346,126,2020-03-22,2,3950.6
2025,225,134,2018-09-02,2,2123.3
2026,74,102,2021-11-24,7,5526.64
2027,303,27,2018-05-13,3,151.17
2028,187,51,2019-02-15,6,5579.7
2029,305,104,2019-04-22,2,2365.86
2030,430,109,2019-07-25,8,3601.52
2031,392,183,2021-04-30,10,7648.6
2032,140,194,2019-12-31,7,4924.08
2033,244,171,2023-04-30,10,7132.3
2034,208,125,2019-07-26,9,5121.0
2035,76,197,2018-08-10,8,879.44
2036,63,65,2020-10-15,8,14584.16
2037,119,161,2018-03-02,3,4482.87
2038,51,189,2022-08-28,1,1354.46
2039,35,128,2023-06-14,1,1328.89
2040,92,98,2021-10-23,10,2967.6
2041,168,40,2021-06-27,5,4492.4
2042,320,25,2021-09-15,2,3484.02
2043,385,134,2022-06-12,8,8493.2
2044,239,52,2021-09-17,5,8999.2
2045,255,126,2019-06-20,9,17777.7
2046,278,88,2021-01-24,9,1789.2
2047,10,196,2020-05-31,1,1063.33
2048,451,31,2020-07-10,7,9146.76
2049,162,97,2020-07-30,8,10443.92
2050,19,9,2021-02-14,3,4649.7
2051,338,200,2022-12-17,5,9458.7
2052,362,43,2020-06-01,8,4806.96
2053,69,80,2020-09-25,7,12808.74
